state,population_x,peak_demand_MW_x,annual_generation_GWh_x,total_installed_capacity_MW_x,coal_MW_x,gas_MW_x,hydro_MW_x,nuclear_MW_x,solar_utility_MW_x,solar_rooftop_MW_x,wind_MW_x,biomass_MW_x,other_renewables_MW_x,renewables_share_percent_x,CO2_emissions_MtCO2_x,TnD_losses_percent_x,storage_capacity_MWh_x,pumped_hydro_MW_MWh_x,battery_storage_MW_MWh_x,microgrid_projects_count_x,stranded_renewable_capacity_MW_x,avg_retail_tariff_INR_per_kWh_x,domestic_tariff_INR_per_kWh_x,industrial_tariff_INR_per_kWh_x,commercial_tariff_INR_per_kWh_x,major_DISCOMs_x,RPO_target_percent_x,recent_policies_notes_x,major_projects_under_construction_x,grid_constraints_notes_x,resource_score_solar_x,resource_score_wind_x,notes_x,year,CO2_per_MWh,renewables_to_demand_ratio,population_y,peak_demand_MW_y,annual_generation_GWh_y,total_installed_capacity_MW_y,coal_MW_y,gas_MW_y,hydro_MW_y,nuclear_MW_y,solar_utility_MW_y,solar_rooftop_MW_y,wind_MW_y,biomass_MW_y,other_renewables_MW_y,renewables_share_percent_y,CO2_emissions_MtCO2_y,TnD_losses_percent_y,storage_capacity_MWh_y,pumped_hydro_MW_MWh_y,battery_storage_MW_MWh_y,microgrid_projects_count_y,stranded_renewable_capacity_MW_y,avg_retail_tariff_INR_per_kWh_y,domestic_tariff_INR_per_kWh_y,industrial_tariff_INR_per_kWh_y,commercial_tariff_INR_per_kWh_y,major_DISCOMs_y,RPO_target_percent_y,recent_policies_notes_y,major_projects_under_construction_y,grid_constraints_notes_y,resource_score_solar_y,resource_score_wind_y,notes_y,total_generation_MW,coal_MW_pct,gas_MW_pct,hydro_MW_pct,nuclear_MW_pct,solar_utility_MW_pct,solar_rooftop_MW_pct,wind_MW_pct,biomass_MW_pct,other_renewables_MW_pct,CO2_intensity_kg_per_MWh,grid_reliability_index,renewable_share_ratio,CO2_efficiency_score,ESS
Odisha,126000000,36585,71883,36664,13076.080330586648,2204.701472771685,2460.1279257098868,1806.164753979734,3854.5480623965914,1216.1754914839914,1360.4178736645329,2598.690182048101,606.0338837185793,18.95003258694117,371.1557705530501,20.219576677026456,626.4497103979337,558.1370308167494,990.3533612415118,71,760,8.62,9.07,9.73,10.03,DISCOM-1,14.901392175473228,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,7.6,7.5,Notes placeholder,2017,0.0051633316716476,0.2468178655075363,126000000,36585,71883,36664,13076.080330586648,2204.701472771685,2460.1279257098868,1806.164753979734,6424.246770660984,2026.9591524733191,2000.6145200949013,3419.3291869053965,606.0338837185793,42.54959363161348,441.8521078012501,20.219576677026456,1740.1380844387047,558.1370308167494,990.3533612415118,71,760,8.62,9.07,9.73,10.03,DISCOM-1,14.901392175473228,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,7.6,7.5,Notes placeholder,34024.25799690113,38.43163995458063,6.479792955286448,7.230511613020191,5.30846184549928,18.88137214115321,5.957394141138747,5.879965171546472,10.049680399251685,1.781181778523358,6146.823418628189,79.78042332297355,0.1895003258694117,3.8620347079086264,25.08091158253463
Punjab,66000000,45780,188457,23647,15138.87554580837,3076.206425142173,1737.1247537871654,1146.7293257438305,836.4368598129269,342.8425907838016,2217.092997399241,1304.3590938837278,755.9367112676489,52.84060445306814,401.98710771249023,19.947846774524177,216.74397010590263,283.3008031044923,357.336037596761,91,165,5.61,5.92,5.24,5.28,DISCOM-3,13.443991795818947,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,7.9,8.2,Notes placeholder,2017,0.00213304418362,0.1026808986867561,66000000,45780,188457,23647,15138.87554580837,3076.206425142173,1737.1247537871654,1146.7293257438305,1394.0614330215449,571.4043179730027,3260.4308785282965,1716.261965636484,755.9367112676489,26.732253095873972,478.5560806101074,19.947846774524177,602.0665836275074,283.3008031044923,357.336037596761,91,165,5.61,5.92,5.24,5.28,DISCOM-3,13.443991795818947,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,7.9,8.2,Notes placeholder,28797.03135690852,52.570958992884165,10.682373425982256,6.032304970110825,3.982109515148775,4.84099008590031,1.9842473027551173,11.322107609352956,5.959857265720365,2.625050832145227,2539.338313833434,80.05215322547582,0.5284060445306814,9.348594969329001,40.88611041405402
Rajasthan,60000000,20244,15778,13743,4723.154490502305,1328.8040978591605,1798.723565162855,173.47031875246995,429.9230545308717,714.8258795038766,865.9142525375802,797.5860561249269,290.9230392056002,25.670561510000407,121.2729333754943,23.8451771525548,142.02331753479166,252.0340993508873,261.8842657187018,63,811,7.23,6.85,8.27,6.78,DISCOM-1,11.47258446690811,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.2,7.8,Notes placeholder,2017,0.0076862044223281,0.1387200771931068,60000000,20244,15778,13743,4723.154490502305,1328.8040978591605,1798.723565162855,173.47031875246995,716.5384242181194,1191.3764658397945,1273.403312555265,1049.4553370064828,290.9230392056002,36.04137560086512,144.37253973273133,23.8451771525548,394.5092153744213,252.0340993508873,261.8842657187018,63,811,7.23,6.85,8.27,6.78,DISCOM-1,11.47258446690811,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.2,7.8,Notes placeholder,12545.849051102052,37.64714903920682,10.591583658042143,14.337200757288338,1.3826909445975837,5.711358564091581,9.496180457672107,10.149997081651534,8.364960655367494,2.318878842082394,9150.24335991452,76.1548228474452,0.25670561510000406,2.5943840455790226,26.53694279172081
Sikkim,112000000,29786,152019,4680,1643.3785071701843,709.6596753559721,289.9440406766103,152.13205788868524,764.1976891945847,213.1283743528531,514.5085694693324,295.5065230730763,110.05903535223683,57.72884599172064,97.10129213229828,18.188609683741465,28.319909757608272,26.879195246231127,29.134342853363016,26,943,6.82,6.68,7.31,6.43,DISCOM-1,16.191316774642793,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.7,5.8,Notes placeholder,2017,0.0006387444472881,0.0600060819206958,112000000,29786,152019,4680,1643.3785071701843,709.6596753559721,289.9440406766103,152.13205788868524,1273.6628153243078,355.21395725475514,756.6302492196065,388.8243724645741,110.05903535223683,50.78595012304265,115.59677634797414,18.188609683741465,78.66641599335631,26.879195246231127,29.134342853363016,26,943,6.82,6.68,7.31,6.43,DISCOM-1,16.191316774642793,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.7,5.8,Notes placeholder,5679.504710706932,28.935243315708632,12.495097926728196,5.1050937616093774,2.6786148729111496,22.42559660040803,6.25431222171733,13.32211676474564,6.846096486751163,1.9378280494204876,760.4100562954245,81.81139031625854,0.5772884599172063,31.219005048119406,51.941418479187725
Tamil Nadu,6000000,16929,638,25349,16569.838624491862,1497.0497497119068,4336.567645860849,695.7079823819261,4231.078946674657,744.3097971566577,2268.380564987725,720.2341071239894,1103.2702010032936,55.37110641016928,576.2058515480064,12.04298197670826,312.6213293223676,387.3067195097037,588.3609423500274,87,858,7.88,8.62,7.02,9.08,DISCOM-4,11.974276371638904,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.4,4.0,Notes placeholder,2017,0.9031439679435838,0.4704355494088859,6000000,16929,638,25349,16569.838624491862,1497.0497497119068,4336.567645860849,695.7079823819261,7051.798244457762,1240.5163285944295,3335.8537720407726,947.6764567420912,1103.2702010032936,37.193461392994266,685.95934708096,12.04298197670826,868.3925814510212,387.3067195097037,588.3609423500274,87,858,7.88,8.62,7.02,9.08,DISCOM-4,11.974276371638904,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.4,4.0,Notes placeholder,36778.27900528489,45.05332786808987,4.070472545756659,11.791110848981546,1.8916273441776756,19.173812465353382,3.372959154549272,9.070173652120657,2.576728662605213,2.9997874583657334,1075171.3904090282,87.95701802329174,0.5537110641016928,0.022079498764468134,39.74867796823185
Telangana,26000000,7605,89170,40714,17948.084880745202,5010.346429714905,4950.799163172136,992.0241382189284,5994.829014767659,2088.2722414317386,1047.7657261232284,1731.437564768283,1195.3027657925927,21.10390509645507,461.0336069784061,11.167451832631858,307.92807227432525,552.9580226329085,323.79740889816594,24,600,5.75,6.24,5.36,5.34,DISCOM-4,15.750694907724949,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.7,3.6,Notes placeholder,2017,0.0051702770772502,1.4283109200645507,26000000,7605,89170,40714,17948.084880745202,5010.346429714905,4950.799163172136,992.0241382189284,9991.381691279432,3480.4537357195645,1540.8319501812184,2278.2073220635302,1195.3027657925927,39.01071793686134,548.8495321171501,11.167451832631858,855.3557563175701,552.9580226329085,323.79740889816594,24,600,5.75,6.24,5.36,5.34,DISCOM-4,15.750694907724949,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.7,3.6,Notes placeholder,47387.432076887504,37.875200436318025,10.573154547782776,10.44749408480147,2.0934329942364043,21.08445478764944,7.344676812350636,3.251562455802993,4.807619282612891,2.522404598445383,6155.091758631268,88.83254816736815,0.2110390509645507,3.856846707904581,27.75081035521749
Tripura,150000000,14487,18992,36559,23021.98697719258,5517.051993498032,2031.1630093223944,3521.736958743664,4533.732506575362,381.4320176708569,2973.2062279812512,1397.8292416182364,1445.3930877511589,53.360912834372215,471.5369755117701,14.650871902717938,215.55805343089463,202.78038668778024,346.00887626038343,27,898,7.76,7.53,7.34,8.14,DISCOM-3,10.671433072665549,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,7.5,Notes placeholder,2017,0.024828189527789,0.6410022774795131,150000000,14487,18992,36559,23021.98697719258,5517.051993498032,2031.1630093223944,3521.736958743664,7556.220844292271,635.7200294514281,4372.362099972429,1839.2490021292583,1445.3930877511589,31.73541153746846,561.3535422759168,14.650871902717938,598.772370641374,202.78038668778024,346.00887626038343,27,898,7.76,7.53,7.34,8.14,DISCOM-3,10.671433072665549,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,7.5,Notes placeholder,49940.88400235322,46.09847710366477,11.04716527091925,4.067134673120095,7.051811414827418,15.130330580324172,1.272945087278537,8.755075500398437,3.682852314033113,2.8942080554342047,29557.368485463187,85.34912809728206,0.5336091283437221,0.8031582851431104,38.73545406726254
Uttar Pradesh,88000000,35318,3045,14076,7639.677585365459,1593.1756342378458,1933.2910982342407,368.5819108299392,2232.0995386366867,720.6973284008933,649.3683512488602,217.70057070857413,201.66702294378217,15.59101114435227,309.535077377032,12.283102528123583,186.57022448139315,333.1047337230173,187.09950897748985,97,910,8.99,8.55,9.82,10.72,DISCOM-1,15.63129444739918,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.3,8.0,Notes placeholder,2017,0.1016535557888446,0.1081563448948132,88000000,35318,3045,14076,7639.677585365459,1593.1756342378458,1933.2910982342407,368.5819108299392,3720.165897727811,1201.1622140014888,954.9534577189122,286.448119353387,201.66702294378217,35.557031106679354,368.4941397345619,12.283102528123583,518.2506235594254,333.1047337230173,187.09950897748985,97,910,8.99,8.55,9.82,10.72,DISCOM-1,15.63129444739918,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.3,8.0,Notes placeholder,17899.12294041286,42.68185436123521,8.900858659620434,10.801038155166989,2.059217717298038,20.784068080388312,6.710732240904887,5.335196930587065,1.6003472366047666,1.1266866181943245,121016.13784386269,87.71689747187642,0.1559101114435227,0.1961659478569416,23.85825033125897
Uttarakhand,82000000,15835,93047,30876,21435.652715829856,1970.7818628394025,3034.158067694519,1005.4688105589684,3029.1798424295725,1074.654984424522,2289.5174229177155,1542.923818704583,1465.401524258973,12.015495489240449,481.2543494126965,21.20553227823871,421.0133429201455,554.534221232057,474.1998819489597,25,573,5.45,5.96,5.8,6.4,DISCOM-2,16.947328676050276,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.8,8.0,Notes placeholder,2017,0.0051721640613098,0.5011857321424941,82000000,15835,93047,30876,21435.652715829856,1970.7818628394025,3034.158067694519,1005.4688105589684,5048.633070715954,1791.091640707537,3366.9373866437,2030.162919348136,1465.401524258973,33.299627294679865,572.9218445389245,21.20553227823871,1169.4815081115153,554.534221232057,474.1998819489597,25,573,5.45,5.96,5.8,6.4,DISCOM-2,16.947328676050276,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.8,8.0,Notes placeholder,41148.28799859704,52.09366843296301,4.789462596613003,7.373716417552948,2.4435252581911797,12.269363602413028,4.352773171920553,8.182448287419627,4.933772504502142,3.561269728424512,6157.338168225998,78.7944677217613,0.12015495489240449,3.8554395970372988,22.107267578863357
West Bengal,96000000,13725,69333,45354,14112.215075352186,4224.898152479918,4474.471444314327,2204.750668851126,4895.578882588823,1117.7865551304342,2780.1119794861806,1779.3674301564645,858.4957445862589,32.91912102817113,1076.559340874944,18.26884795636358,484.81270897724994,432.68614334918345,942.623801692407,91,396,8.3,8.69,8.49,8.94,DISCOM-1,16.827589667424284,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.4,6.6,Notes placeholder,2017,0.0155273728365272,0.7703347794070603,96000000,13725,69333,45354,14112.215075352186,4224.898152479918,4474.471444314327,2204.750668851126,8159.298137648039,1862.977591884057,4088.399969832619,2341.2729344164004,858.4957445862589,40.89714477014103,1281.618262946362,18.26884795636358,1346.70196938125,432.68614334918345,942.623801692407,91,396,8.3,8.69,8.49,8.94,DISCOM-1,16.827589667424284,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.4,6.6,Notes placeholder,42326.77971936495,33.341102651604984,9.98161962826334,10.571254118505994,5.208878831484621,19.276916863852687,4.401415851231709,9.659133052265096,5.531422305073786,2.0282566977177523,18484.967662532446,81.73115204363643,0.32919121028171133,1.2842459786524367,30.027577211456716
Delhi,7000000,13191,118962,30027,17773.94808080767,3275.1613006561643,2978.402971681269,694.5731162445611,1957.448408660448,1643.2307997742937,4173.408799771763,1012.6959284042684,1274.3983023459125,44.72226385714697,335.51188605041773,18.36049579033053,259.4378796486822,294.1899131836958,372.1444268201113,14,425,8.39,7.69,9.65,7.7,DISCOM-4,12.126669493540945,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.2,5.6,Notes placeholder,2017,0.0028203282228814,0.666119622212931,7000000,13191,118962,30027,17773.94808080767,3275.1613006561643,2978.402971681269,694.5731162445611,3262.41401443408,2738.7179996238224,6137.3658820173,1332.4946426371953,1274.3983023459125,37.36086575455764,399.41891196478304,18.36049579033053,720.660776801895,294.1899131836958,372.1444268201113,14,425,8.39,7.69,9.65,7.7,DISCOM-4,12.126669493540945,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.2,5.6,Notes placeholder,39467.47631044798,45.0344175568745,8.298380354735658,7.546474338144633,1.759861995687551,8.266082150204374,6.939176901206674,15.55043913560947,3.376184056350348,3.228983511186777,3357.5335986683394,81.63950420966947,0.4472226385714697,7.07044164667274,37.044983043461784
Jammu & Kashmir,149000000,28193,14170,47120,25991.3119806312,9097.52890920509,7140.8525765008535,3100.3541580280594,2955.454735404865,2570.903765896067,2383.899499916681,2790.4432555878425,989.3942662464996,58.77008971816032,542.9162725205153,19.703124532365024,632.8213746247066,798.9457038215977,976.2230921568254,18,341,6.91,7.39,7.67,7.66,DISCOM-1,11.725110378451935,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.1,6.3,Notes placeholder,2017,0.0383144864164089,0.3795517063386463,149000000,28193,14170,47120,25991.3119806312,9097.52890920509,7140.8525765008535,3100.3541580280594,4925.757892341441,4284.8396098267785,3505.734558701002,3671.635862615582,989.3942662464996,27.711816261026467,646.3288958577564,19.703124532365024,1757.837151735296,798.9457038215977,976.2230921568254,18,341,6.91,7.39,7.67,7.66,DISCOM-1,11.725110378451935,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.1,6.3,Notes placeholder,62707.4098140965,41.448549792896095,14.50790095807782,11.387573809332505,4.944159178667121,7.855144881513095,6.833067451724909,5.5906224943657605,5.855186609526018,1.57779482389669,45612.48382905832,80.29687546763498,0.5877008971816032,0.5204550025185009,39.775592981798525
Ladakh,136000000,12703,70933,30190,13439.698230084708,5256.193399242105,2967.213785129123,1261.6263363384828,1972.140300092888,1456.1541686702903,2695.85593560832,1843.3263013339845,774.6937609066591,41.02499250032756,585.2674235819691,19.209666010920028,287.0480776185274,391.79177438027534,552.1082650409373,93,425,5.21,4.99,4.79,6.2,DISCOM-5,11.479776250106331,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.1,8.9,Notes placeholder,2017,0.0082509892938684,0.6272122101633852,136000000,12703,70933,30190,13439.698230084708,5256.193399242105,2967.213785129123,1261.6263363384828,3286.900500154813,2426.923614450484,3964.4940229534113,2425.429343860506,774.6937609066591,35.970111489282,696.7469328356775,19.209666010920028,797.355771162576,391.79177438027534,552.1082650409373,93,425,5.21,4.99,4.79,6.2,DISCOM-5,11.479776250106331,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.1,8.9,Notes placeholder,35803.17299312029,37.53772949863185,14.680803291518608,8.287572125798134,3.5237835947694043,9.180472637959776,6.778515454249895,11.073024236469776,6.774341883962522,2.163757276640032,9822.606302224318,80.79033398907997,0.4102499250032756,2.416796994169653,33.534782595614885
Chandigarh,24000000,12742,148973,3495,1240.9476348469284,301.38875016796834,386.6180153984091,188.1792838385128,515.6341100251833,22.964039208524877,249.0567479531537,171.5886898325483,64.6384728804719,47.39919104703805,31.19198823764495,21.2887748586176,21.041246872355785,21.87425054386185,20.837214394487315,62,333,7.54,7.26,6.43,8.97,DISCOM-1,12.894391434792118,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.1,3.7,Notes placeholder,2017,0.0002093801443056,0.0752820269203743,24000000,12742,148973,3495,1240.9476348469284,301.38875016796834,386.6180153984091,188.1792838385128,859.3901833753056,38.27339868087479,366.2599234605202,225.774591884932,64.6384728804719,42.33553488177233,37.1333193305297,21.2887748586176,58.44790797876607,21.87425054386185,20.837214394487315,62,333,7.54,7.26,6.43,8.97,DISCOM-1,12.894391434792118,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.1,3.7,Notes placeholder,3671.4702545339233,33.79974639082187,8.208938906580581,10.530332226469,5.12544759435621,23.407248971009334,1.042454276556121,9.97583796323076,6.149432685887116,1.7605609850889956,249.26207655434007,78.7112251413824,0.47399191047038053,95.23809523809524,72.7971595423298
Puducherry,30000000,45012,181658,41672,18720.20086218788,6579.305991909008,2705.804023900697,448.202223131033,5776.327182521188,1340.5605209975304,1539.1259527451064,1660.5126267010944,807.0668599995367,24.86916838001172,1018.7323975728498,19.13932883113253,607.7332891694342,694.7271518955648,1154.7473319578116,77,513,5.57,5.39,4.86,6.43,DISCOM-4,11.57199629416339,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,7.3,Notes placeholder,2017,0.0056079688071697,0.2291950209491895,30000000,45012,181658,41672,18720.20086218788,6579.305991909008,2705.804023900697,448.202223131033,9627.211970868646,2234.267534995884,2263.420518742804,2184.885035133019,807.0668599995367,37.56136671694728,1212.7766637772022,19.13932883113253,1688.1480254706505,694.7271518955648,1154.7473319578116,77,513,5.57,5.39,4.86,6.43,DISCOM-4,11.57199629416339,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,7.3,Notes placeholder,45570.3650208685,41.079769393146506,14.43768551973652,5.937639566111881,0.9835388040578196,21.126036551298107,4.902895849029788,4.966869406699492,4.794530467624019,1.7710344422958837,6676.153341868798,80.86067116886747,0.2486916838001172,3.555826861742289,27.5421323304751
