state,population,peak_demand_MW,annual_generation_GWh,total_installed_capacity_MW,coal_MW,gas_MW,hydro_MW,nuclear_MW,solar_utility_MW,solar_rooftop_MW,wind_MW,biomass_MW,other_renewables_MW,renewables_share_percent,CO2_emissions_MtCO2,TnD_losses_percent,storage_capacity_MWh,pumped_hydro_MW_MWh,battery_storage_MW_MWh,microgrid_projects_count,stranded_renewable_capacity_MW,avg_retail_tariff_INR_per_kWh,domestic_tariff_INR_per_kWh,industrial_tariff_INR_per_kWh,commercial_tariff_INR_per_kWh,major_DISCOMs,RPO_target_percent,recent_policies_notes,major_projects_under_construction,grid_constraints_notes,resource_score_solar,resource_score_wind,notes,year,CO2_per_MWh,renewables_to_demand_ratio
Jharkhand,130000000,25420,167715,19482,11452.09955319425,1403.835743470588,2400.6405367629573,608.9829512407271,2661.3979649336966,203.75100596064746,2180.3845858005916,244.89426494260582,803.8910169767522,19.164587999482173,294.9258147179481,18.089836850623573,204.2492459840403,237.35976841947544,186.1076417939951,64,572,5.27,4.81,5.97,4.75,DISCOM-1,16.540345255438393,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.3,4.1,Notes placeholder,2019,0.0017584939612911674,0.2081206853515949
Karnataka,125000000,11522,98916,40497,14665.30632862524,2560.2788646051845,7394.542014278887,985.288497792352,7140.601834524477,2308.917687945339,1888.3352235396019,2396.3603523823444,1252.962082702901,37.10459956660495,934.3199136420661,20.3167021740112,844.1920382302594,661.0032270433657,886.5357765767452,26,221,6.9,7.03,6.99,6.38,DISCOM-4,13.380154577072014,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,7.0,6.8,Notes placeholder,2019,0.009445589324700413,1.1919992274250792
Kerala,123000000,38737,39805,21545,10215.226345026116,3856.395873374845,3214.7375538270844,1220.185610894372,2982.59478769187,640.3533013539617,1932.0068052297174,1362.8440262690215,552.1088655606984,52.33046037844376,307.1108892746728,18.25052234987664,302.19106140685,389.4610547405412,202.53181296351585,10,137,6.55,6.65,6.39,6.64,DISCOM-4,17.359601761069644,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.9,5.5,Notes placeholder,2019,0.007715384732437452,0.1785837550802739
Madhya Pradesh,10000000,1739,126553,43249,14505.953522779597,5558.901339007415,2648.702433279841,2535.18802699728,7464.247639652978,1145.821075527844,4633.527482544829,1605.5989228174042,1563.8663732287716,13.388792466933204,832.4555687958042,21.916545749556537,288.2911829932955,304.0297483576132,248.21113543625663,29,75,7.51,6.91,7.92,7.78,DISCOM-2,12.73275692245413,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.7,3.4,Notes placeholder,2019,0.006577920466490752,8.538927613883297
Maharashtra,143000000,45141,52578,28816,17992.04633967558,3487.6225173920225,1452.8315940287084,1005.6667352053422,5941.357634197623,1641.8627106727831,3829.4938250673617,1637.180048487313,938.0984366546344,30.46612087800972,223.03926324968373,10.012110729877689,453.7774746093393,484.6614018656897,404.95595038169125,56,15,6.16,6.53,6.51,5.86,DISCOM-4,13.271943341318808,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.7,8.4,Notes placeholder,2019,0.004242064423326938,0.28909182823652735
Manipur,60000000,7653,135890,1884,1175.4470406228074,374.7318793400848,102.23300323961476,117.80050630899092,154.65886099360952,24.036347969620646,272.2860113276864,137.26552257227914,25.303442652064028,40.01431816875732,39.626504153538754,24.513753874249687,14.288445671843366,9.720359358585918,15.722331326187968,55,854,5.44,5.26,6.1,5.5,DISCOM-4,15.40198845885181,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,9.0,7.2,Notes placeholder,2019,0.0002916072128452333,0.07686485598630546
Meghalaya,78000000,2870,132519,22015,10493.905624927658,3793.995469992498,4292.750814827672,2065.930877084349,2736.638562551491,892.1077397187139,3775.68302494962,892.9294828739196,524.3490626581103,36.52726691399526,413.1551984541295,20.51311830120101,183.65792191793105,174.7078634069873,115.39420059566058,88,659,8.64,8.94,8.71,9.89,DISCOM-4,13.038713828520422,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.3,4.4,Notes placeholder,2019,0.003117705373977539,2.8910657874891097
Mizoram,85000000,26196,37735,24513,9951.058006975314,3564.7182543238264,2460.346125028253,1293.7094923466857,1379.1108595041633,1629.3538667800099,2510.2918493547777,992.3898148398667,550.1805495133433,39.34121465610552,273.3770726276258,13.944559474458156,320.37018245269604,285.10933516570657,296.3605471387798,32,586,8.58,7.72,9.53,8.78,DISCOM-2,14.275921872786672,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.8,6.9,Notes placeholder,2019,0.007244655429379245,0.24855498513050914
Nagaland,147000000,14646,199639,38039,16947.989334094826,2413.0780062795866,5250.687535095617,2061.841904446488,7936.599324849974,864.581551507125,3752.4627385491262,1543.3686764109268,1705.7526330804492,30.070860008345427,561.2979166622832,11.844073720100624,526.3824735580359,619.3524125476621,457.89970465541415,59,447,6.9,6.52,7.37,8.06,DISCOM-3,15.955030952178454,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.5,4.0,Notes placeholder,2019,0.0028115644571565838,0.9625162017832276
Odisha,126000000,36585,71883,36664,13076.080330586648,2204.701472771685,2460.1279257098868,1806.164753979734,4496.972739462689,1418.8714067313233,1520.4670352721253,2803.849933262425,606.0338837185793,18.95003258694117,388.8298548651001,20.219576677026456,904.8718039081265,558.1370308167494,990.3533612415118,71,760,8.62,9.07,9.73,10.03,DISCOM-1,14.901392175473228,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,7.6,7.5,Notes placeholder,2019,0.0054092046083928065,0.27990053614127547
Punjab,66000000,45780,188457,23647,15138.87554580837,3076.206425142173,1737.1247537871654,1146.7293257438305,975.8430031150814,399.98302258110186,2477.9274676815053,1407.3348118219171,755.9367112676489,52.84060445306814,421.1293509368945,19.947846774524177,313.07462348630384,283.3008031044923,357.336037596761,91,165,5.61,5.92,5.24,5.28,DISCOM-3,13.443991795818947,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,7.9,8.2,Notes placeholder,2019,0.0022346177161734217,0.11492110758408926
Rajasthan,60000000,20244,15778,13743,4723.154490502305,1328.8040978591605,1798.723565162855,173.47031875246995,501.57689695268357,833.963526087856,967.7865175420014,860.5533763453159,290.9230392056002,25.670561510000407,127.04783496480357,23.8451771525548,205.14479199469906,252.0340993508873,261.8842657187018,63,811,7.23,6.85,8.27,6.78,DISCOM-1,11.47258446690811,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.2,7.8,Notes placeholder,2019,0.00805221415672478,0.15628731065638496
Sikkim,112000000,29786,152019,4680,1643.3785071701843,709.6596753559721,289.9440406766103,152.13205788868524,891.5639707270154,248.64977007832857,575.038989406901,318.83598542095075,110.05903535223683,57.72884599172064,101.72516318621724,18.188609683741465,40.906536316545285,26.879195246231127,29.134342853363016,26,943,6.82,6.68,7.31,6.43,DISCOM-1,16.191316774642793,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.7,5.8,Notes placeholder,2019,0.0006691608495399735,0.06829009318583212
Tamil Nadu,6000000,16929,638,25349,16569.838624491862,1497.0497497119068,4336.567645860849,695.7079823819261,4936.258771120433,868.3614300161006,2535.2488667509874,777.0946945285149,1103.2702010032936,55.37110641016928,603.6442254312448,12.04298197670826,451.56414235453104,387.3067195097037,588.3609423500274,87,858,7.88,8.62,7.02,9.08,DISCOM-4,11.974276371638904,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.4,4.0,Notes placeholder,2019,0.9461508235599447,0.5385411874544294
Telangana,26000000,7605,89170,40714,17948.084880745202,5010.346429714905,4950.799163172136,992.0241382189284,6993.967183895602,2436.317615003695,1171.032282137726,1868.1300040920949,1195.3027657925927,21.10390509645507,482.9875882630921,11.167451832631858,444.78499328513647,552.9580226329085,323.79740889816594,24,600,5.75,6.24,5.36,5.34,DISCOM-4,15.750694907724949,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.7,3.6,Notes placeholder,2019,0.0054164807475955154,1.63963801250876
Tripura,150000000,14487,18992,36559,23021.98697719258,5517.051993498032,2031.1630093223944,3521.736958743664,5289.35459100459,445.00402061599965,3322.995195979046,1508.184181745992,1445.3930877511589,53.360912834372215,493.9911172028068,14.650871902717938,311.36163273351445,202.78038668778024,346.00887626038343,27,898,7.76,7.53,7.34,8.14,DISCOM-3,10.671433072665549,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,7.5,Notes placeholder,2019,0.026010484267207604,0.7293116579930715
Uttar Pradesh,88000000,35318,3045,14076,7639.677585365459,1593.1756342378458,1933.2910982342407,368.5819108299392,2604.116128409468,840.8135498010421,725.7646278663733,234.8874578697774,201.66702294378217,15.59101114435227,324.27484296641444,12.283102528123583,269.4903242509012,333.1047337230173,187.09950897748985,97,910,8.99,8.55,9.82,10.72,DISCOM-1,15.63129444739918,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.3,8.0,Notes placeholder,2019,0.10649420130259916,0.12474040896842008
Uttarakhand,82000000,15835,93047,30876,21435.652715829856,1970.7818628394025,3034.158067694519,1005.4688105589684,3534.0431495011676,1253.7641484952758,2558.872413849212,1664.7335938654712,1465.401524258973,12.015495489240449,504.1712231942535,21.20553227823871,608.130384217988,554.534221232057,474.1998819489597,25,573,5.45,5.96,5.8,6.4,DISCOM-2,16.947328676050276,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.8,8.0,Notes placeholder,2019,0.005418457588038879,0.5690819896249527
West Bengal,96000000,13725,69333,45354,14112.215075352186,4224.898152479918,4474.471444314327,2204.750668851126,5711.508696353627,1304.0843143188397,3107.18397707279,1919.8438062214484,858.4957445862589,32.91912102817113,1127.8240713927985,18.26884795636358,700.28502407825,432.68614334918345,942.623801692407,91,396,8.3,8.69,8.49,8.94,DISCOM-1,16.827589667424284,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.4,6.6,Notes placeholder,2019,0.016266771543028552,0.8774222800704338
Delhi,7000000,13191,118962,30027,17773.94808080767,3275.1613006561643,2978.402971681269,694.5731162445611,2283.689810103856,1917.1025997366755,4664.398070333148,1092.6456069625003,1274.3983023459125,44.72226385714697,351.4886425290091,18.36049579033053,374.74360393698544,294.1899131836958,372.1444268201113,14,425,8.39,7.69,9.65,7.7,DISCOM-4,12.126669493540945,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.2,5.6,Notes placeholder,2019,0.0029546295668281394,0.7548962237234613
Jammu & Kashmir,149000000,28193,14170,47120,25991.3119806312,9097.52890920509,7140.8525765008535,3100.3541580280594,3448.0305246390085,2999.3877268787446,2664.3582646127616,3010.7414073447776,989.3942662464996,58.77008971816032,568.7694283548257,19.703124532365024,914.075318902354,798.9457038215977,976.2230921568254,18,341,6.91,7.39,7.67,7.66,DISCOM-1,11.725110378451935,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.1,6.3,Notes placeholder,2019,0.040138985769571325,0.4299832555412795
Ladakh,136000000,12703,70933,30190,13439.698230084708,5256.193399242105,2967.213785129123,1261.6263363384828,2300.8303501083687,1698.8465301153387,3013.015457444593,1988.8520619656151,774.6937609066591,41.02499250032756,613.1373008953963,19.209666010920028,414.62500100453957,391.79177438027534,552.1082650409373,93,425,5.21,4.99,4.79,6.2,DISCOM-5,11.479776250106331,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.1,8.9,Notes placeholder,2019,0.0086438935459574,0.7086156340733619
Chandigarh,24000000,12742,148973,3495,1240.9476348469284,301.38875016796834,386.6180153984091,188.1792838385128,601.5731283627139,26.79137907661235,278.35754182999534,185.13516534564425,64.6384728804719,47.39919104703805,32.67732101086614,21.2887748586176,30.392912148958356,21.87425054386185,20.837214394487315,62,333,7.54,7.26,6.43,8.97,DISCOM-1,12.894391434792118,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.1,3.7,Notes placeholder,2019,0.00021935062736781925,0.08568962600965044
Puducherry,30000000,45012,181658,41672,18720.20086218788,6579.305991909008,2705.804023900697,448.202223131033,6739.048379608052,1563.9872744971187,1720.199594244531,1791.6057288090756,807.0668599995367,24.86916838001172,1067.2434641239379,19.13932883113253,877.8369732447383,694.7271518955648,1154.7473319578116,77,513,5.57,5.39,4.86,6.43,DISCOM-4,11.57199629416339,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,7.3,Notes placeholder,2019,0.0058750149408445425,0.2624820265075708
Andaman & Nicobar Islands,109000000,48820,177414,39638,24208.067993596804,6374.909124562683,3347.3667332207656,2198.486475681036,5416.4452787754035,1681.9004809408073,2278.1290550675917,2277.4258912570126,503.1749552013432,13.26507623798803,1040.0134112490043,17.078341321663576,721.8562338299814,426.9870644936573,710.1705346494712,81,984,8.11,8.39,7.52,7.39,DISCOM-3,13.157511099542958,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,4.9,Notes placeholder,2019,0.0058620707004464374,0.23871160807129896
Lakshadweep,112000000,8328,46454,4995,2416.779583552175,875.8353999283544,776.2512658117107,222.1489069469561,422.6992800280469,46.91877225207858,221.4759189987222,353.7593177718991,101.77560822856182,56.891500307135495,59.835465833849945,20.152729343460628,27.166146843307473,25.258403005630853,36.32415478761248,92,71,5.84,5.26,6.42,5.98,DISCOM-2,14.141820906151017,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,7.8,Notes placeholder,2019,0.0012880584198099183,0.12546269080820685
Andhra Pradesh,111000000,41761,144986,47678,32650.17571113491,8691.828834619275,4641.835797166749,3489.496424092952,5377.921906425809,1683.2767243518958,2573.832906194735,749.5375174212892,919.4405826843108,12.10207431513345,773.3308254242737,23.33146863888829,885.0777773058056,686.6404417148617,713.8742824821653,85,784,7.09,7.69,7.96,7.57,DISCOM-3,15.268163195105704,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,7.6,8.4,Notes placeholder,2020,0.005333831027990797,0.2486666759510962
Arunachal Pradesh,147000000,48788,92079,7212,3556.0585390750125,774.6694951271061,650.125339870969,214.39608995742145,1196.6227765774643,178.58607447595836,807.6211824888417,89.1625926783872,201.9822834186841,53.15705662932418,166.58979889022194,16.980783099236817,50.892110093910944,26.44779134892414,28.414049492194167,91,352,8.18,7.51,7.7,7.94,DISCOM-5,17.119727939654062,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,7.5,4.4,Notes placeholder,2020,0.0018092051270129123,0.046568677261225135
Assam,35000000,2674,62256,46849,32223.597935464728,5000.813478088994,8743.676227509646,822.4548231572181,5826.7264122762535,3272.489562396783,6424.36655805509,1270.2310766627506,788.9884894020269,44.30718209890976,475.1339210937043,15.753026640808937,807.1698858906485,685.0489344723821,500.17799984318657,100,848,5.02,4.72,5.45,5.02,DISCOM-3,10.193110024505271,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.1,7.4,Notes placeholder,2020,0.007631937822759322,6.280408978829796
Bihar,122000000,25764,15341,3472,2069.9944017292974,418.5324749307716,346.4431967656589,176.81848478631647,617.6588029435425,239.2451920780987,223.37421887819323,116.12026032368684,153.14260709510833,48.32954082991021,60.964305727551256,10.492256033882462,47.261323587197566,39.6570043382084,36.689733063562464,23,163,7.93,8.35,7.84,8.83,DISCOM-4,12.061546164078354,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.3,7.6,Notes placeholder,2020,0.00397394600922699,0.04643682946062418
Chhattisgarh,20000000,3675,7406,18997,12490.338826664713,2474.162174377255,1427.9560559634904,1496.8999197922296,1703.2441547465512,917.3385861992452,3307.7983716860326,1184.2960773601415,854.4610719892556,22.40900604870445,223.4001645654236,17.070037823002377,233.3912902284144,193.42166705456413,177.9564756771725,68,258,7.19,6.82,7.78,7.33,DISCOM-3,14.945724992541228,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.4,6.7,Notes placeholder,2020,0.030164753519500893,1.9354223646236655
Goa,85000000,32694,109861,28689,8698.905250111797,4553.026196997612,3509.4403991727154,1810.083497094617,2661.477369703465,226.98135913590218,1504.5278452640096,1485.210672671206,346.999727241064,38.96522430834915,240.6431437008005,24.226137687120804,711.6036333617677,802.9523165138687,381.0689801837295,10,787,6.61,6.65,7.53,6.06,DISCOM-2,10.941425137644472,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.9,6.5,Notes placeholder,2020,0.002190432853340134,0.17979437348671262
Gujarat,120000000,49014,7796,37153,15140.858567146524,2662.619624168205,7407.442248360026,3590.687951807064,7329.452409185145,2731.8546632400007,5168.7700865177185,841.8936227762207,766.9419747559165,24.039800977973687,673.6894386308303,11.772133050787255,249.1906338730954,246.3037722351182,214.3451028090427,92,573,6.98,6.42,7.01,6.79,DISCOM-4,14.490825420024692,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.9,4.6,Notes placeholder,2020,0.08641475610964985,0.32790571636102106
