datetime,state,district_name,market_name,commodity_name,variety,tempmax,tempmin,temp,dew,humidity,precip,windspeed,solarradiation,uvindex,min_price,max_price,modal_price
07-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30.6,17.2,24.1,15.7,61.2,0,8.6,222.2,9,,,
08-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30.6,20.4,25.2,17.7,64.6,0,11.2,215.5,8,,,
09-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30.7,16,24.6,16.7,63.7,0,10.8,249.2,9,,,
10-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31.7,19.9,25.2,16.4,60.1,0,8.3,228.1,8,,,
11-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31.4,14.2,24.9,15.9,59,0,6.1,225.8,8,,,
12-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31.4,19.5,25.2,15.5,56.8,0,9,234.9,9,,,
13-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31.5,19.5,24.8,14.8,55.9,0,7.9,235.8,8,,,
14-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31.3,14.8,24.2,13.8,54.7,0,14,276.2,10,,,
15-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31.2,18.1,24.1,13.5,54.6,0,13,283.6,10,,,
16-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31.3,19.4,24.3,15.4,60.9,0,13,272.1,10,,,
17-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30.8,15.7,23.9,15,59.9,0,15.8,260.2,9,,,
18-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30.5,20.2,24.4,16.4,63.1,0,21.2,231,8,,,
19-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31.6,13.1,24.2,14.8,58.8,0,18.4,278.5,10,,,
20-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32.7,19.4,25.3,16.2,59.6,0,11.5,277.9,9,,,
21-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33.6,21.4,26.7,16.4,56.5,0,8.3,275.4,10,,,
22-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33.7,21.4,27,16.9,56.8,0,10.1,274.7,10,,,
23-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,22.1,27.2,15,51.1,0,9.7,295,10,,,
24-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33.6,21.5,26,15.2,53,0,8.6,278.8,10,,,
25-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33.5,21.3,26.4,16.7,57.1,0,10.4,270.5,10,,,
26-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,22.4,26.1,16.2,56.4,0,13,275.9,10,,,
27-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32.4,21,25.5,15.7,57.5,0,13.3,283.3,10,,,
28-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31.9,21.7,26,16.5,57.8,0,13,240.5,8,,,
29-02-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31.4,15.4,25.3,16.1,59.3,0,11.2,203.8,7,,,
01-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32.4,20,25.5,16.2,59.2,0,14.4,283,9,,,
02-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31.3,20.4,25.4,15.5,57.1,0,13.3,267.3,9,,,
03-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32.2,19.5,25.2,14.7,55.6,0,15.5,295.5,10,,,
04-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32.3,16.6,25.4,12.6,48.2,0,10.8,293.2,10,,,
05-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,19.7,26,13.1,48.2,0,11.2,298.3,10,,,
06-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33.8,20.2,26.2,14.8,52.5,0,10.4,295.1,10,,,
07-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32.7,21.4,25.9,15.4,54.2,0,11.2,278.6,10,,,
08-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33.8,18.1,26,14.5,51.8,0,9.4,295.6,10,,,
09-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34.1,20.1,26.7,15.5,53.3,0,8.6,295.6,10,,,
10-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35,22.3,27.2,16,52.9,0,9,256.8,9,,,
11-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34.6,20.9,26.8,16.9,57.7,0,7.9,285.3,10,,,
12-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.4,20.6,27.3,17.3,57.1,0,10.1,282.9,10,,,
13-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34.4,22.7,27.5,19.5,64.4,0,7.6,260.4,9,,,
14-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,17.8,27,20.2,68.3,3.7,9.4,236.7,8,,,
15-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,22.7,26.3,20.6,72.2,3,5.8,228.7,8,,,
16-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,22.5,26.7,19.6,67.5,0.3,7.6,251.7,9,,,
17-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,23.3,27.2,19.3,62.9,0.3,6.1,248.1,9,,,
18-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,23.1,27.8,18.4,58,0,12.2,269.6,9,,,
19-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34.5,22.5,28.1,18,56.5,0,9.7,272.9,9,,,
20-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.8,21.1,28.2,15.7,49.5,0,11.5,304.2,10,,,
21-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,37.2,21.4,28.4,16.4,50.7,0,10.1,268.1,9,,,
22-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35,18.5,28.4,18.6,59,0,7.9,245.4,8,,,
23-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.2,22.5,28.3,19.7,63.6,0,10.1,254,8,,,
24-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.7,22.9,28.4,16.9,52.5,0,11.9,289.8,10,,,
25-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.1,22.6,28,15.3,49.5,0,12.6,313.5,10,,,
26-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34.6,21.4,27.3,13.7,47.6,0,12.6,314.5,10,,,
27-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.3,20.4,27.5,13.5,44.6,0,9.7,315.4,10,,,
28-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.1,22.4,27.4,14.8,48.7,0,10.1,307.3,10,,,
29-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.4,23,28.1,16.2,52,0,12.2,305.7,10,,,
30-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34.9,21.6,27.7,16.9,55.4,0,10.8,271.5,10,,,
31-03-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35,21.6,27.6,16,52,0,11.2,281.3,10,,,
01-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34.9,22.1,27.7,16.6,53.7,0,13.3,287.4,10,,,
02-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.2,22,28,16.4,51.9,0,12.2,285,9,,,
03-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.6,23.4,28.1,16.9,53.2,0,10.8,281.9,10,,,
04-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,36.6,23.6,28.7,15.9,49.5,0,11.9,296.7,10,,,
05-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.9,24.4,28.9,16.5,50.5,0,9.7,298.1,10,,,
06-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34.2,22.8,28,20.1,66.7,1.9,9,251,9,,,
07-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35,23.2,28.5,19.3,61.4,0.2,7.6,272.7,9,,,
08-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34.7,24.8,28.4,20.2,63.1,0.3,8.3,254.3,9,,,
09-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32.5,23.6,27.1,21.7,73.7,4,7.6,198.8,7,,,
10-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34.2,23.4,27.6,21.3,70.8,1.2,5.8,240.3,8,,,
11-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34.9,22.4,27.9,20.6,67.4,0,7.6,264.2,9,,,
12-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.7,23.5,29.2,20.1,62,0,10.4,294.2,10,,,
13-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.3,24.4,29.1,20.6,63.6,0,10.1,263.1,8,,,
14-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35,23.9,29.7,21.3,64.1,0.2,9.7,260.9,9,,,
15-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.7,24.3,29.3,20.6,62.2,0,11.5,275,9,,,
16-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.3,21.3,29.1,18.9,56.6,0,9,285.3,10,,,
17-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.7,23.8,29.1,19.9,61.7,0,11.2,275,9,,,
18-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,36.4,23.4,29,18.3,55.4,0,13,314.6,10,,,
19-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,36.3,23.9,29,18.1,54.3,0,8.6,298.5,10,,,
20-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,36,24.3,29.6,19.1,55.5,0,7.6,275,9,,,
21-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.8,23.7,29.2,20,62,0,10.8,288.1,10,,,
22-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34.9,24.1,28.9,20.6,64.5,0,10.1,255.3,9,,,
23-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34.5,23.7,28.5,20.5,64.2,0.3,9.4,260.3,9,,,
24-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,37.1,22,29.2,19.8,61.8,0,13,279.1,9,,,
25-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.8,23.5,28.9,21.3,66.6,0.9,8.3,248.8,9,,,
26-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.5,23.7,29.1,19.5,60.5,0,13,282.9,10,,,
27-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,36.6,22.9,28.6,17.2,52.8,0,10.1,301.4,10,,,
28-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,36.4,21.5,28.1,17.5,55.5,0,8.3,299,10,,,
29-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,36.6,24.1,29.1,17.7,54.7,0,11.1,312,10,,,
30-04-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,37.1,21,28.8,18.1,57.2,0,9.3,314,10,,,
01-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,37,23.2,29.4,17.7,53.3,0,8.6,310.8,10,,,
02-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.7,23.4,29.1,20.6,63.5,0.2,11.2,289.5,10,,,
03-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34.4,23.5,28.6,20.7,64.9,0,13.7,270.6,9,,,
04-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.4,24.4,28.6,20.9,65.2,0.9,11.9,282.8,9,,,
05-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.7,24.6,28.4,20.2,63.5,1,7.9,265.2,9,,,
06-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34.1,22.8,26.7,21.5,75.2,13.6,14.7,254.7,9,,,
07-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,22.1,26.7,21.2,74.2,7.3,7.2,259.2,10,,,
08-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31.8,22.1,25.9,22.1,80.7,7.6,6.5,252.1,9,,,
09-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,21.5,26,21.2,76.9,3.6,9.4,265.7,10,,,
10-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,23.1,26.9,21.6,74.8,4.3,7.6,260.5,9,,,
11-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31.3,22,26.1,21.5,77.4,0.6,6.1,259.8,9,,,
12-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33.1,21.9,26.4,20.7,72.8,0.7,7.6,262.9,9,,,
13-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,22,27.4,20.9,70.6,0,8.6,260.4,8,,,
14-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33.2,23.3,26.8,22.3,78,10.5,9.7,242.1,9,,,
15-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,21.7,27,21.2,73.3,0.3,8.3,258.8,8,,,
16-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28.6,23.3,25.8,22.4,81.8,3.7,8.3,131.8,6,,,
17-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28.3,21,25.1,21.7,82.4,5.1,11.9,107,4,,,
18-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28.5,21.4,24.8,21.4,82.3,3.5,21.2,132.2,5,,,
19-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29.5,22.3,25.9,21,75.4,1.2,20.5,219.2,8,,,
20-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,22,25.6,20.6,75,0.3,19.8,205.6,7,,,
21-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32.9,21.7,26.8,20.4,69.4,0,19.4,282.9,10,,,
22-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33.5,20.5,27.5,20.6,68.9,0,15.5,291.5,10,,,
23-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34.3,20.5,27.7,20.8,68.6,0,16.9,284.4,10,,,
24-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34.8,23.4,28.1,21,67.8,0,15.5,282.4,10,,,
25-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33.1,23.8,27.5,21,69.6,0.4,19.8,274.4,9,,,
26-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,22.4,27.3,20.6,69.4,0.6,14.8,269.8,9,,,
27-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33.1,22.4,26.8,21,72.8,2.1,17.3,272.6,9,,,
28-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32.9,22.1,25.9,21.1,76.4,7.6,15.1,252.4,9,,,
29-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28.1,21.5,24.5,21,81.5,9.1,16.9,178.4,8,,,
30-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31.7,21.8,25.6,20.6,75.4,2.4,14,239.7,8,,,
31-05-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31.7,21.6,25.4,21.2,78.9,4.1,15.5,237.7,9,,,
01-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31.3,21.9,25.5,21.2,78.6,8.4,12.6,241.5,8,,,
02-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29.2,19.4,24.5,21,81.4,10.2,13.7,199.8,7,,,
03-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31.2,21.3,25.7,21.1,77,1.1,12.2,199.9,6,,,
04-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,22.3,25.4,21.2,78.5,7.1,13.7,216.4,8,,,
05-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30.4,21.8,25.1,21.2,80,13.8,13,170.2,6,,,
06-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,37,20.4,25.8,21.1,77.4,19.6,14.8,225.9,8,,,
07-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27.7,21.4,24.8,21.6,82.7,7.2,9,149.5,6,,,
08-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26.8,22.1,24.3,21.9,86.6,12.5,9.7,178.3,8,,,
09-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27.9,17.9,24.3,21,82.8,1.1,12.2,165.1,6,,,
10-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28.6,16.4,24.2,20.3,79.5,0.1,22,221.6,8,,,
11-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28.8,21.5,24.4,20.4,79.1,0.7,22,213.2,7,,,
12-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28.6,21.5,25.1,20,74.5,0.6,23,235.4,8,,,
13-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,21.4,24.5,20,76.8,0.4,23.8,214.4,7,,,
14-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28.9,21.3,24.7,19.5,73.7,0.5,23,257,9,,,
15-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,21.3,24.7,18.8,71.2,0,26.6,252.1,8,,,
16-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27.3,20.8,24,19.6,77.1,0.3,21.2,211.8,8,,,
17-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27.6,20.8,23.8,20,79.9,2.9,18.4,184.6,7,,,
18-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26.8,21,23.5,20.3,82.5,3.6,17.3,186.9,6,,,
19-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28.6,20.8,24,20,79.5,11.9,18.7,203.6,7,,,
20-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27.2,20.6,23.6,19.5,78.7,0.3,20.2,169.5,7,,,
21-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,25.3,20.5,22.4,19.8,85.8,12.7,14.8,91.5,4,,,
22-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,25.8,20.3,22.8,20.2,85.8,9.9,23.4,125.1,5,,,
23-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,25.4,19.7,21.8,19.1,85.1,5.3,25.9,106.7,4,,,
24-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,20.2,22.3,19.4,84,13.8,25.6,144.7,6,,,
25-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,25,20,21.5,19.5,88.5,9.5,24.8,128.6,5,,,
26-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26.3,19.2,22.7,19.6,83.1,2.3,25.6,164.2,6,,,
27-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,25.2,19.7,22.7,20.5,87.8,6,22.3,103.7,4,,,
28-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,25.2,21,22.5,20.8,89.9,22.5,19.8,77.7,4,,,
29-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,24.5,20.9,22.3,20.1,87.5,9.5,26.3,130,5,,,
30-06-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27.3,16.4,23,19.4,80.5,1.5,28.1,201.3,7,,,
01-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27.2,22,24.1,19.9,77.7,0.4,32,193.1,8,,,
02-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28.1,22.3,24.9,19,70.3,0.2,32.8,231.7,8,,,
03-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27.1,22.1,24.1,19.6,75.9,0,27.7,194.8,7,,,
04-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,20.9,23.1,20.1,83.4,6.1,16.2,110,7,,,
05-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,20.6,23.2,20.4,85,14.1,23,143.3,5,,,
06-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26,21.2,23.4,20.9,86.1,27,18,155.5,8,,,
07-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26.6,20.4,23.1,20.4,85.3,4.9,22.3,130.3,5,,,
08-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,20.1,23.6,20.2,81.7,0.8,26.6,181.8,7,,,
09-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,25.8,16.8,23.2,19.5,80.2,0.1,31,183.6,6,,,
10-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26,22.2,23.6,19.9,79.9,0.3,30.2,191.9,8,,,
11-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27.3,22,24,19.5,76.6,0.3,30.2,197.5,7,,,
12-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27.2,16.4,23.6,19.2,77,0.6,28.4,184.9,6,,,
13-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27.8,21.4,24.4,19.5,74.8,0,18.7,0,0,,,
14-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28.5,22.1,25.1,20.2,74.8,1.1,17.6,271.3,7,,,
15-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29.3,21,24.5,20.6,79.7,15.1,12.2,187,6,,,
16-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28.7,20.6,23.6,20.5,83.6,7.7,13.3,172.7,6,,,
17-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26.3,20.8,23.4,19.9,81.4,2.5,13.7,157.5,7,,,
18-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26.2,20.5,22.6,19.8,84.5,8.8,14.8,157.1,6,,,
19-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27.6,19.5,22.8,18.8,79.1,2.9,16.9,130.9,5,,,
20-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26.3,21.1,23.5,19.6,79.3,0.7,19.1,201.4,7,,,
21-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26.6,15.7,22.5,19,81.3,2.8,24,146.8,6,,,
22-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26.4,20.3,22.8,19.3,81.1,3.9,22.7,180,6,,,
23-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26.2,20.8,22.9,19.6,81.8,6.1,19.4,143.5,5,,,
24-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,20.8,23.1,20.3,84.5,11.1,16.6,175.8,9,,,
25-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29.3,20.4,24.1,20.4,81.1,3.7,11.9,172.3,7,,,
26-07-2016,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29.3,20.6,23.8,20.8,84.3,12.5,9.4,155.7,5,,,
